gameId,text,,sender,timeStamp
H7kwdTpHaPy3KDWYt,hi,,pvT5DMXmvnorBbJjk,2022-07-19T19:03:25.281Z
Xdc4arWqXZMb4yyMo,I also said 10,,hJc3h3pBfT9wWfnX8,2022-07-19T19:03:25.343Z
mhHgt28DeCPL6TTLb,hey,,688qPqZ7LmE2YS3ob,2022-07-19T19:03:25.439Z
Xdc4arWqXZMb4yyMo,20,,tP2S5GhvMSMRgzJqJ,2022-07-19T19:03:25.845Z
H7kwdTpHaPy3KDWYt,hi!,,XpxxgFnywqHvoheBo,2022-07-19T19:03:25.873Z
sc2w3F2cxaTTGXb4S,I have no idea.,,7nCFgw6oxgQSj7mic,2022-07-19T19:03:25.934Z
mhHgt28DeCPL6TTLb,Hello,,e3NXXFkfCP2NgcPuz,2022-07-19T19:03:26.085Z
sc2w3F2cxaTTGXb4S,i would have to guess around 50 mil,,eFgGNxxyBBiTeXjti,2022-07-19T19:03:26.617Z
sc2w3F2cxaTTGXb4S,thinking something like 2-3m,,fak5QrMRhuaR5Y4HT,2022-07-19T19:03:26.753Z
Xdc4arWqXZMb4yyMo,I guessed 8 million,,boGDxE2SxLQqq7J5G,2022-07-19T19:03:27.086Z
mhHgt28DeCPL6TTLb,76 million is what I think,,BCXjW2zqGR47uTMrg,2022-07-19T19:03:27.708Z
H7kwdTpHaPy3KDWYt,hi,,MY3tBXW66LhyeTbse,2022-07-19T19:03:27.742Z
H7kwdTpHaPy3KDWYt,hi,,R7QgvoDLuwHG5KYok,2022-07-19T19:03:27.977Z
H7kwdTpHaPy3KDWYt,HII,,bRn4qLhsTwzJuNWeR,2022-07-19T19:03:28.078Z
sc2w3F2cxaTTGXb4S,I guessed 50 but felt the same way,,XjfoA3bxco7gH8G3M,2022-07-19T19:03:28.172Z
sc2w3F2cxaTTGXb4S,Claude Monet paintings in the past have sold for 20 plus million,,RQhP4y7vGRCrNM8kH,2022-07-19T19:03:28.412Z
mhHgt28DeCPL6TTLb,hey,,cZzgQXxfdNRgHPgYA,2022-07-19T19:03:28.484Z
Xdc4arWqXZMb4yyMo,i said 16,,eieatXZAwhbsZdNKC,2022-07-19T19:03:28.499Z
Xdc4arWqXZMb4yyMo,i put 9 but I have no clue,,PTrqWhH6gTtuFmctg,2022-07-19T19:03:28.525Z
H7kwdTpHaPy3KDWYt,Hello all,,PwC85qZkwuq3hmgMN,2022-07-19T19:03:28.702Z
H7kwdTpHaPy3KDWYt,I think it sold for 3 million dollars,,css9qpXHYssWxnMEE,2022-07-19T19:03:28.771Z
mhHgt28DeCPL6TTLb,soooo anyone know the answer,,AaMPiqmnHe4Y5Cs7e,2022-07-19T19:03:28.861Z
H7kwdTpHaPy3KDWYt,Hi how are you?,,wmTbsWWKR9wbAw3cB,2022-07-19T19:03:29.132Z
sc2w3F2cxaTTGXb4S,I guessed 3.3. Anyone have a closer guess?,,gvDKquotKEk8SYDpe,2022-07-19T19:03:29.447Z
sc2w3F2cxaTTGXb4S,It's 56.6.,,cxmn2zYTkmixPwDav,2022-07-19T19:03:29.449Z
sc2w3F2cxaTTGXb4S,I guessed 56 mil,,PC2f5QmAo8Dby6MHH,2022-07-19T19:03:30.020Z
mhHgt28DeCPL6TTLb,It's definitely in the millions,,dMBTmoe7wufA97yoE,2022-07-19T19:03:30.302Z
sc2w3F2cxaTTGXb4S,Hey. I guessed 3. Not familiar with the sale.,,jySAvdicgHH6y9qnW,2022-07-19T19:03:30.840Z
H7kwdTpHaPy3KDWYt,Hi!,,4AE6AQXxz4Pm7ACt3,2022-07-19T19:03:30.962Z
H7kwdTpHaPy3KDWYt,Hello,,gRPdETC3EmbSgZyCm,2022-07-19T19:03:31.041Z
mhHgt28DeCPL6TTLb,I think a Monet will go for a high price.,,nY4v3XzWYCgjvbcqm,2022-07-19T19:03:31.702Z
Xdc4arWqXZMb4yyMo,12.2 million was my guess,,4xyWwPR2vBSYRHqeF,2022-07-19T19:03:32.049Z
H7kwdTpHaPy3KDWYt,hi,,7ooNrPtvhoN5rAvvg,2022-07-19T19:03:32.082Z
mhHgt28DeCPL6TTLb,Upper I think,,dMBTmoe7wufA97yoE,2022-07-19T19:03:32.489Z
H7kwdTpHaPy3KDWYt,hai,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:03:32.527Z
H7kwdTpHaPy3KDWYt,I like to buy this for 110.07,,FtxzqbtfF695CmsFn,2022-07-19T19:03:32.636Z
mhHgt28DeCPL6TTLb,What do yall think it is?,,fsnu8LHq9cBoEoJDS,2022-07-19T19:03:32.720Z
H7kwdTpHaPy3KDWYt,What do you guys think?,,css9qpXHYssWxnMEE,2022-07-19T19:03:32.985Z
H7kwdTpHaPy3KDWYt,hi how are you,,KjMSP4N5HT8TM2N7k,2022-07-19T19:03:33.022Z
sc2w3F2cxaTTGXb4S,Monet is pretty famous,,7nCFgw6oxgQSj7mic,2022-07-19T19:03:33.027Z
H7kwdTpHaPy3KDWYt,I think my answer was a little on the low side,,DSNBEodP8QTcQoTbA,2022-07-19T19:03:34.072Z
mhHgt28DeCPL6TTLb,I like very much,,v9iv5ZAo5BpnWya9D,2022-07-19T19:03:34.205Z
H7kwdTpHaPy3KDWYt,Hello. Any art experts here?,,N5Mq7vaoi2SRsXRWT,2022-07-19T19:03:34.578Z
mhHgt28DeCPL6TTLb,what are we thinking,,XmoM7G2fFba8rzKET,2022-07-19T19:03:34.716Z
H7kwdTpHaPy3KDWYt,HOW ARE YOU,,bRn4qLhsTwzJuNWeR,2022-07-19T19:03:34.755Z
sc2w3F2cxaTTGXb4S,i guessed 50 mil as well lol,,h89Z8AgQEX4syTok4,2022-07-19T19:03:35.015Z
mhHgt28DeCPL6TTLb,I said 22,,99ysQj8HqutHrcLJZ,2022-07-19T19:03:35.094Z
H7kwdTpHaPy3KDWYt,HI..  don't know much about paintings.  I said 2,,8aaGLRQNeDuvr76Dw,2022-07-19T19:03:35.250Z
H7kwdTpHaPy3KDWYt,hi,,EDcTZihJxcE4DMPaz,2022-07-19T19:03:35.502Z
mhHgt28DeCPL6TTLb,well I said 5 M but that is a guess,,GgcEdSasPNyC4DisD,2022-07-19T19:03:35.695Z
sc2w3F2cxaTTGXb4S,"I put $60 mil, but I have no idea.",,pJD3djFKbZyp2gRFQ,2022-07-19T19:03:35.782Z
mhHgt28DeCPL6TTLb,I guessed 5 million hahah but I have no idiea,,ReWw27KEkxEd6ppkr,2022-07-19T19:03:35.889Z
mhHgt28DeCPL6TTLb,[name],,stKrWxpqz5a3q2oq7,2022-07-19T19:03:35.919Z
mhHgt28DeCPL6TTLb,110,,L56raWiQmGRvpCWFe,2022-07-19T19:03:36.041Z
H7kwdTpHaPy3KDWYt,I said 3 million as well,,yvCQrF3u62m9b8gXn,2022-07-19T19:03:36.453Z
mhHgt28DeCPL6TTLb,I said 4.75 which is a horrid understatement.,,emXdF7DoMXLQm4Rqu,2022-07-19T19:03:36.769Z
sc2w3F2cxaTTGXb4S,I guess 4,,PRJSkZAvBSzTso53Y,2022-07-19T19:03:37.288Z
H7kwdTpHaPy3KDWYt,how are you,,7ooNrPtvhoN5rAvvg,2022-07-19T19:03:37.748Z
Xdc4arWqXZMb4yyMo,i also guessed 7,,jcmTBD9Fu4oRop2Ps,2022-07-19T19:03:38.898Z
H7kwdTpHaPy3KDWYt,I love you So much,,vtqPKEDDDcdKjcZvH,2022-07-19T19:03:39.140Z
Xdc4arWqXZMb4yyMo,"it probably is higher than 10, i don't know",,cATtSfCbjShWyQk9i,2022-07-19T19:03:39.144Z
H7kwdTpHaPy3KDWYt,i love you,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:03:39.151Z
H7kwdTpHaPy3KDWYt,I said 2.5,,XpxxgFnywqHvoheBo,2022-07-19T19:03:39.669Z
H7kwdTpHaPy3KDWYt,no clue. i put in 2.4 lol,,E6tioaDEsw7boj7qA,2022-07-19T19:03:39.777Z
sc2w3F2cxaTTGXb4S,it should be in the 10s of mil at least,,wMfFY86k5HooAT7mK,2022-07-19T19:03:39.815Z
mhHgt28DeCPL6TTLb,I guessed 5 mil.,,gihtotjSDDDfT8BZN,2022-07-19T19:03:39.857Z
H7kwdTpHaPy3KDWYt,I had 2 million,,PwC85qZkwuq3hmgMN,2022-07-19T19:03:40.174Z
Xdc4arWqXZMb4yyMo,lol that's oddly specific,,Rs4GwXAhd5eZFMp7J,2022-07-19T19:03:40.425Z
Xdc4arWqXZMb4yyMo,"Hi, so in the prior task I guessed 22.2 million and got max bonus but it was a different painting!",,xbaZtAGnzoCMNB6oL,2022-07-19T19:03:40.538Z
mhHgt28DeCPL6TTLb,I guess it's around 50 mil,,sGFv2dWf2iHFAspJX,2022-07-19T19:03:40.821Z
mhHgt28DeCPL6TTLb,I said 27,,t64Bgt4DRr54EMPX6,2022-07-19T19:03:40.946Z
sc2w3F2cxaTTGXb4S,i guess 50 mill,,J7dFGC2PRSP98jkdP,2022-07-19T19:03:41.170Z
mhHgt28DeCPL6TTLb,My guess was 44 million,,hsJLbQ5uFCC6BaaiH,2022-07-19T19:03:41.934Z
mhHgt28DeCPL6TTLb,i said 5,,rt5LsYqCnX32oH3LY,2022-07-19T19:03:42.334Z
Xdc4arWqXZMb4yyMo,8 just seemed fair,,cATtSfCbjShWyQk9i,2022-07-19T19:03:42.347Z
sc2w3F2cxaTTGXb4S,I guessed 3.2 million but I think I am really low.,,MQNFmT44LEFsKGtZy,2022-07-19T19:03:42.592Z
mhHgt28DeCPL6TTLb,I put 5 million also lol,,dMBTmoe7wufA97yoE,2022-07-19T19:03:42.665Z
H7kwdTpHaPy3KDWYt,I put in 2.1,,DSNBEodP8QTcQoTbA,2022-07-19T19:03:43.116Z
H7kwdTpHaPy3KDWYt,how are you,,EDcTZihJxcE4DMPaz,2022-07-19T19:03:43.590Z
mhHgt28DeCPL6TTLb,"Wow, that's a lot higher than I thought.  I guessed 5 million",,SGtH85g7o5rsGFyde,2022-07-19T19:03:43.592Z
H7kwdTpHaPy3KDWYt,I said 1.5M,,rhXoqxKtJTbenqC4Z,2022-07-19T19:03:43.734Z
H7kwdTpHaPy3KDWYt,HOW ARE YOU,,ZFyySrsRcyJPnbjnx,2022-07-19T19:03:43.746Z
sc2w3F2cxaTTGXb4S,i guessed like 56,,EPPb8MoAhSuYSEazj,2022-07-19T19:03:44.064Z
mhHgt28DeCPL6TTLb,25 here,,xHmB3xweXWYw2HfWA,2022-07-19T19:03:44.080Z
mhHgt28DeCPL6TTLb,I also said 22,,XMHk3JHZZhX8QJuJX,2022-07-19T19:03:44.222Z
sc2w3F2cxaTTGXb4S,I have no idea the price,,DwcEpv745YfobdM2R,2022-07-19T19:03:44.274Z
H7kwdTpHaPy3KDWYt,I said 75 haha,,DgSmTiZRFTNd9psXK,2022-07-19T19:03:44.820Z
H7kwdTpHaPy3KDWYt,anyone have an idea?,,M98cGmAeSYRPWeH5m,2022-07-19T19:03:44.897Z
mhHgt28DeCPL6TTLb,i guessed 27 mil,,XmoM7G2fFba8rzKET,2022-07-19T19:03:44.908Z
H7kwdTpHaPy3KDWYt,!,,DSNBEodP8QTcQoTbA,2022-07-19T19:03:45.023Z
H7kwdTpHaPy3KDWYt,I said 2,,7gbeGYbXAyQ8YrP4H,2022-07-19T19:03:45.078Z
H7kwdTpHaPy3KDWYt,i put 3,,R3WuAQFCkS26oWNyv,2022-07-19T19:03:45.477Z
H7kwdTpHaPy3KDWYt,I said 2,,LnCMTySg2H8mCMSyq,2022-07-19T19:03:45.784Z
mhHgt28DeCPL6TTLb,"No idea, I guesses 22",,LCgszyGcnFJhpwbmw,2022-07-19T19:03:45.926Z
Xdc4arWqXZMb4yyMo,interesting,,EcsxHnbAGmw2aBu6Q,2022-07-19T19:03:46.212Z
mhHgt28DeCPL6TTLb,"I have no idea, I guessed 6",,DYuJxBRBhmHqerexz,2022-07-19T19:03:46.287Z
sc2w3F2cxaTTGXb4S,[name],,bwZJ4qgxb4qc68EiS,2022-07-19T19:03:46.303Z
Xdc4arWqXZMb4yyMo,anyone have any specific insight that may help?,,ttreziMxEichvRpx7,2022-07-19T19:03:46.657Z
H7kwdTpHaPy3KDWYt,"hi,,,2milliion i think",,3oxMHmcCAyaRqBRPt,2022-07-19T19:03:46.660Z
sc2w3F2cxaTTGXb4S,how do you know that [name]?,,7nCFgw6oxgQSj7mic,2022-07-19T19:03:46.683Z
mhHgt28DeCPL6TTLb,this is much costly,,v9iv5ZAo5BpnWya9D,2022-07-19T19:03:46.750Z
H7kwdTpHaPy3KDWYt,I like to buy this for minimum of 110.07,,FgQPr86DFPEEEN5PY,2022-07-19T19:03:46.850Z
mhHgt28DeCPL6TTLb,28 million,,688qPqZ7LmE2YS3ob,2022-07-19T19:03:46.854Z
mhHgt28DeCPL6TTLb,"I put 6 million, but I have no clue",,8YzfgSkzc9MnWJnX8,2022-07-19T19:03:46.872Z
H7kwdTpHaPy3KDWYt,i hate you,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:03:47.160Z
H7kwdTpHaPy3KDWYt,"I thought $2 million, but I wasn't sure if that was low balling",,p6bhRygoyA5uCWr6w,2022-07-19T19:03:47.413Z
mhHgt28DeCPL6TTLb,im guessing 42,,YRzXEuT7cZGH5XzZp,2022-07-19T19:03:47.801Z
mhHgt28DeCPL6TTLb,It might be 20 million.,,nY4v3XzWYCgjvbcqm,2022-07-19T19:03:48.071Z
sc2w3F2cxaTTGXb4S,"I guessed 4 million, but now I am thinking that was way too low",,emPrYz4YQooYf43Ah,2022-07-19T19:03:48.375Z
mhHgt28DeCPL6TTLb,23 !,,xL7rgpKX4q4w8vFny,2022-07-19T19:03:48.422Z
mhHgt28DeCPL6TTLb,40,,cZzgQXxfdNRgHPgYA,2022-07-19T19:03:48.475Z
Xdc4arWqXZMb4yyMo,same artist?,,eieatXZAwhbsZdNKC,2022-07-19T19:03:49.049Z
H7kwdTpHaPy3KDWYt,ANy art experts? I put 2.5,,RwHxk4vDfAtEtSbmb,2022-07-19T19:03:49.392Z
mhHgt28DeCPL6TTLb,56 mil,,F6w9Ae3w7f5R2w9mC,2022-07-19T19:03:49.559Z
Xdc4arWqXZMb4yyMo,I think it's 75,,fK94vP94QgbuQDx2H,2022-07-19T19:03:49.657Z
H7kwdTpHaPy3KDWYt,this painting  was most cost of painting,,mMBE8ebcGtSWXdiwb,2022-07-19T19:03:49.724Z
H7kwdTpHaPy3KDWYt,I would like buy 110.7,,t4zcFGChjosom9yci,2022-07-19T19:03:49.782Z
Xdc4arWqXZMb4yyMo,Was it the same artist?,,9e3SbqYXRDawzkNxD,2022-07-19T19:03:50.840Z
Xdc4arWqXZMb4yyMo,I think its closer to 7 million,,PKLbTQuRTdjqPa4Ns,2022-07-19T19:03:51.412Z
H7kwdTpHaPy3KDWYt,I said 2.5,,N5Mq7vaoi2SRsXRWT,2022-07-19T19:03:52.074Z
sc2w3F2cxaTTGXb4S,I am thinking way more that a couple million. I was thinking 40 to 60 mil,,AgSbYcRx6dgbzDGJR,2022-07-19T19:03:52.448Z
mhHgt28DeCPL6TTLb,I guessed 5 million,,t3tsPez9o9EDa5W5v,2022-07-19T19:03:52.904Z
H7kwdTpHaPy3KDWYt,what was the actual prise,,7ooNrPtvhoN5rAvvg,2022-07-19T19:03:53.635Z
mhHgt28DeCPL6TTLb,I really believe it should be between 15 and 40m,,fsnu8LHq9cBoEoJDS,2022-07-19T19:03:54.193Z
H7kwdTpHaPy3KDWYt,I said 1.5 but I think that is way to low,,gRPdETC3EmbSgZyCm,2022-07-19T19:03:54.338Z
H7kwdTpHaPy3KDWYt,HOW MUCH BUY,,ZFyySrsRcyJPnbjnx,2022-07-19T19:03:54.686Z
sc2w3F2cxaTTGXb4S,It's pretty up there in price.,,HZgJPDh7JB4SduBzP,2022-07-19T19:03:54.836Z
sc2w3F2cxaTTGXb4S,i guessed 56.6 million,,R6DS8SYLyMP48Cyzn,2022-07-19T19:03:54.987Z
sc2w3F2cxaTTGXb4S,I keep up with the news.,,cxmn2zYTkmixPwDav,2022-07-19T19:03:55.008Z
mhHgt28DeCPL6TTLb,I think 5 millon,,HBnnDeHfMdnQD2BxX,2022-07-19T19:03:55.155Z
sc2w3F2cxaTTGXb4S,Its very interesting,,78PbMEJoyrz2Kt58y,2022-07-19T19:03:55.395Z
mhHgt28DeCPL6TTLb,I said 5 too,,BJ8bgtN28mAgczNFr,2022-07-19T19:03:55.748Z
sc2w3F2cxaTTGXb4S,i had no idea i guessed 3,,uxbYtKEd7gu3RRgZ9,2022-07-19T19:03:55.904Z
Xdc4arWqXZMb4yyMo,what was the size of the other painiting?,,hJc3h3pBfT9wWfnX8,2022-07-19T19:03:57.159Z
H7kwdTpHaPy3KDWYt,i put you,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:03:58.133Z
Xdc4arWqXZMb4yyMo,"I'm pretty sure it sold for 75, I used to watch the auctions",,fK94vP94QgbuQDx2H,2022-07-19T19:03:59.062Z
Xdc4arWqXZMb4yyMo,Anyone feel somewhat confident?,,3Q2wuKZAJyLnWjdXy,2022-07-19T19:03:59.868Z
Xdc4arWqXZMb4yyMo,"hi all, modern art christie's auction house thru the roof tho not modern guessing at least 8",,hm6HwkYmAFdtHNghZ,2022-07-19T19:03:59.897Z
H7kwdTpHaPy3KDWYt,I said 100,,RyknKPt5h4KfQAudy,2022-07-19T19:04:00.268Z
mhHgt28DeCPL6TTLb,I said 5.5 million but I have no clue,,YAiH576gf2AHb6mzm,2022-07-19T19:04:00.529Z
mhHgt28DeCPL6TTLb,35,,F6w9Ae3w7f5R2w9mC,2022-07-19T19:04:00.899Z
mhHgt28DeCPL6TTLb,and also very valuable,,v9iv5ZAo5BpnWya9D,2022-07-19T19:04:01.261Z
sc2w3F2cxaTTGXb4S,i know that they go for a lot on average,,EPPb8MoAhSuYSEazj,2022-07-19T19:04:01.291Z
H7kwdTpHaPy3KDWYt,i think 2.5,,7ooNrPtvhoN5rAvvg,2022-07-19T19:04:01.511Z
H7kwdTpHaPy3KDWYt,2.5?,,pvT5DMXmvnorBbJjk,2022-07-19T19:04:01.912Z
Xdc4arWqXZMb4yyMo,"Monet's a popular artist, though, and a key figure in the...impressionist movement, I think?",,ivPBRSkDyPzDS3fRM,2022-07-19T19:04:02.044Z
mhHgt28DeCPL6TTLb,Some of his other works sold for $50 million to $100 million,,dMBTmoe7wufA97yoE,2022-07-19T19:04:02.128Z
H7kwdTpHaPy3KDWYt,how much,,bRn4qLhsTwzJuNWeR,2022-07-19T19:04:02.316Z
mhHgt28DeCPL6TTLb,5 million seems to be a popular guess,,SGtH85g7o5rsGFyde,2022-07-19T19:04:03.244Z
Xdc4arWqXZMb4yyMo,So most of us were around 8-10... and a few much higher at 75 and 150,,AefTdZA4REfqLGPJX,2022-07-19T19:04:03.313Z
Xdc4arWqXZMb4yyMo,Alot of monet appraise for 100+,,tP2S5GhvMSMRgzJqJ,2022-07-19T19:04:03.546Z
mhHgt28DeCPL6TTLb,I guessed 33,,fsnu8LHq9cBoEoJDS,2022-07-19T19:04:03.623Z
H7kwdTpHaPy3KDWYt,OK so we must be the group that put in 2.1-3?,,DSNBEodP8QTcQoTbA,2022-07-19T19:04:04.391Z
sc2w3F2cxaTTGXb4S,I guessed three also,,DwcEpv745YfobdM2R,2022-07-19T19:04:04.576Z
mhHgt28DeCPL6TTLb,shobi,,stKrWxpqz5a3q2oq7,2022-07-19T19:04:04.667Z
Xdc4arWqXZMb4yyMo,Monet is a big name for sure but I have no knowledge of arts value,,hbrkjuJ9JscHGWhEJ,2022-07-19T19:04:04.820Z
H7kwdTpHaPy3KDWYt,i like u,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:04:04.931Z
H7kwdTpHaPy3KDWYt,hard to know,,3oxMHmcCAyaRqBRPt,2022-07-19T19:04:05.231Z
mhHgt28DeCPL6TTLb,yea leaning towards mids 20's,,xHmB3xweXWYw2HfWA,2022-07-19T19:04:05.355Z
mhHgt28DeCPL6TTLb,Most of his paintings I believe were high but I've never seen this one....,,XMHk3JHZZhX8QJuJX,2022-07-19T19:04:05.565Z
sc2w3F2cxaTTGXb4S,"If I recall correctly, this one was 50 plus",,RQhP4y7vGRCrNM8kH,2022-07-19T19:04:06.223Z
sc2w3F2cxaTTGXb4S,thats not news,,7nCFgw6oxgQSj7mic,2022-07-19T19:04:06.373Z
Xdc4arWqXZMb4yyMo,may 2022 makes me think maybe lower but Claude Monet is like real estate in NYC or SFO,,EcsxHnbAGmw2aBu6Q,2022-07-19T19:04:06.415Z
H7kwdTpHaPy3KDWYt,hello how much for the painting,,FtxzqbtfF695CmsFn,2022-07-19T19:04:06.903Z
H7kwdTpHaPy3KDWYt,what are you doing,,EDcTZihJxcE4DMPaz,2022-07-19T19:04:07.068Z
H7kwdTpHaPy3KDWYt,I have no idea just put a number out there,,css9qpXHYssWxnMEE,2022-07-19T19:04:07.407Z
H7kwdTpHaPy3KDWYt,i would like to bye 110.7$,,KjMSP4N5HT8TM2N7k,2022-07-19T19:04:07.889Z
Xdc4arWqXZMb4yyMo,yeah. i think the actual price it sold for is 76 million.,,erqkyomqz2d2atoFg,2022-07-19T19:04:08.376Z
Xdc4arWqXZMb4yyMo,So I think that would drive the value up.,,ivPBRSkDyPzDS3fRM,2022-07-19T19:04:08.564Z
sc2w3F2cxaTTGXb4S,50ish sounds right,,wMfFY86k5HooAT7mK,2022-07-19T19:04:08.608Z
H7kwdTpHaPy3KDWYt,It's a large painting though,,DSNBEodP8QTcQoTbA,2022-07-19T19:04:09.500Z
H7kwdTpHaPy3KDWYt,it is correct,,ZFyySrsRcyJPnbjnx,2022-07-19T19:04:09.839Z
sc2w3F2cxaTTGXb4S,"I am thinking it is more in the hunderd of million range, like 200 million or so.",,MQNFmT44LEFsKGtZy,2022-07-19T19:04:10.288Z
Xdc4arWqXZMb4yyMo,"I don't think it was same artist, but it was also a recent auction",,xbaZtAGnzoCMNB6oL,2022-07-19T19:04:10.559Z
H7kwdTpHaPy3KDWYt,I'd say more than 1 or 2,,DgSmTiZRFTNd9psXK,2022-07-19T19:04:10.968Z
H7kwdTpHaPy3KDWYt,Hello I went hi and said 81 million,,RRu855pbZLSi9WzZK,2022-07-19T19:04:11.355Z
H7kwdTpHaPy3KDWYt,100,,pvT5DMXmvnorBbJjk,2022-07-19T19:04:11.355Z
H7kwdTpHaPy3KDWYt,How much value you have?,,wmTbsWWKR9wbAw3cB,2022-07-19T19:04:11.430Z
H7kwdTpHaPy3KDWYt,same [name],,rhXoqxKtJTbenqC4Z,2022-07-19T19:04:12.088Z
mhHgt28DeCPL6TTLb,"I also guessed 5, but I'm confident that was low.",,nY4v3XzWYCgjvbcqm,2022-07-19T19:04:12.138Z
sc2w3F2cxaTTGXb4S,Well if they're like an A List painter then 50 doesnt sound too bad,,sziPngpX8D2yheYdj,2022-07-19T19:04:12.304Z
Xdc4arWqXZMb4yyMo,20 seems pretty reasonable,,sXJQWPkfQckNinubw,2022-07-19T19:04:12.401Z
mhHgt28DeCPL6TTLb,its 70m+,,5BcnSnmk4Asb3P4eA,2022-07-19T19:04:13.117Z
H7kwdTpHaPy3KDWYt,this painting is 110.7 million,,mMBE8ebcGtSWXdiwb,2022-07-19T19:04:13.180Z
sc2w3F2cxaTTGXb4S,I can't find it online though,,R6DS8SYLyMP48Cyzn,2022-07-19T19:04:13.309Z
mhHgt28DeCPL6TTLb,can we look up values of other similar paintings?,,rt5LsYqCnX32oH3LY,2022-07-19T19:04:13.326Z
H7kwdTpHaPy3KDWYt,help u,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:04:13.332Z
Xdc4arWqXZMb4yyMo,not a lot of fluctuation in price,,EcsxHnbAGmw2aBu6Q,2022-07-19T19:04:13.546Z
H7kwdTpHaPy3KDWYt,How much for this painting.,,FgQPr86DFPEEEN5PY,2022-07-19T19:04:13.588Z
H7kwdTpHaPy3KDWYt,I have been interested lately in investing in art and have seen a few pricetags.,,PwC85qZkwuq3hmgMN,2022-07-19T19:04:14.195Z
mhHgt28DeCPL6TTLb,Low 30s,,e3NXXFkfCP2NgcPuz,2022-07-19T19:04:15.260Z
Xdc4arWqXZMb4yyMo,Wow I have no clue.,,FopwWL8kXNYKjaEFB,2022-07-19T19:04:17.274Z
H7kwdTpHaPy3KDWYt,hi,,7ooNrPtvhoN5rAvvg,2022-07-19T19:04:17.762Z
H7kwdTpHaPy3KDWYt,Is it the real one by him?,,css9qpXHYssWxnMEE,2022-07-19T19:04:18.674Z
Xdc4arWqXZMb4yyMo,It could be 50 million.  Very famous painter.,,boGDxE2SxLQqq7J5G,2022-07-19T19:04:18.686Z
mhHgt28DeCPL6TTLb,75.96,,46W5iQBX2ZSXJnL84,2022-07-19T19:04:18.773Z
sc2w3F2cxaTTGXb4S,Monet is too famous to go for a small amount yeah.,,nJkmbX9mcJ5BmPZ3e,2022-07-19T19:04:19.549Z
Xdc4arWqXZMb4yyMo,seems like it should be around 50m,,PTrqWhH6gTtuFmctg,2022-07-19T19:04:19.641Z
sc2w3F2cxaTTGXb4S,the painting that is,,R6DS8SYLyMP48Cyzn,2022-07-19T19:04:19.834Z
Xdc4arWqXZMb4yyMo,He had another that sold for over 56 million but it was the highest ever.,,Sh3Lk8ScjLJEprcM4,2022-07-19T19:04:20.075Z
H7kwdTpHaPy3KDWYt,"It's a Monet and it's pretty big, so it's prob going to be more than 1.5",,p6bhRygoyA5uCWr6w,2022-07-19T19:04:20.327Z
H7kwdTpHaPy3KDWYt,Maybe I should have gone higher....Monet is well known,,LnCMTySg2H8mCMSyq,2022-07-19T19:04:21.093Z
H7kwdTpHaPy3KDWYt,i like u,,MkFtKkWuq3d9Ff7mX,2022-07-19T19:04:21.098Z
mhHgt28DeCPL6TTLb,23,,J8LLZTZ4caoGkJrwx,2022-07-19T19:04:21.143Z
H7kwdTpHaPy3KDWYt,I'd say above 50,,DgSmTiZRFTNd9psXK,2022-07-19T19:04:21.577Z
mhHgt28DeCPL6TTLb,you certain [name]?,,xHmB3xweXWYw2HfWA,2022-07-19T19:04:21.908Z
H7kwdTpHaPy3KDWYt,it is correct,,bRn4qLhsTwzJuNWeR,2022-07-19T19:04:21.921Z
mhHgt28DeCPL6TTLb,If his others were that high then we should guess atleast 40 mil right?,,ReWw27KEkxEd6ppkr,2022-07-19T19:04:22.432Z
sc2w3F2cxaTTGXb4S,i found another that sold for 110,,h89Z8AgQEX4syTok4,2022-07-19T19:04:23.225Z
mhHgt28DeCPL6TTLb,good to plan,,stKrWxpqz5a3q2oq7,2022-07-19T19:04:23.516Z
Xdc4arWqXZMb4yyMo,He is very popular,,NQxDb7mMYpCTRdQei,2022-07-19T19:04:23.592Z
mhHgt28DeCPL6TTLb,Not seeing this one before might make it sell for even more?  People like obscure things,,SGtH85g7o5rsGFyde,2022-07-19T19:04:24.477Z
mhHgt28DeCPL6TTLb,I would say since it is one of the most famous artists in the world that it would be pretty high,,hsJLbQ5uFCC6BaaiH,2022-07-19T19:04:24.514Z
H7kwdTpHaPy3KDWYt,really? 110.7??,,RwHxk4vDfAtEtSbmb,2022-07-19T19:04:25.382Z
mhHgt28DeCPL6TTLb,I think 5 million is good,,HBnnDeHfMdnQD2BxX,2022-07-19T19:04:26.009Z
Xdc4arWqXZMb4yyMo,75-76 sounds better,,cATtSfCbjShWyQk9i,2022-07-19T19:04:26.178Z
Xdc4arWqXZMb4yyMo,22,,7LJbbQ8x445sm2sLD,2022-07-19T19:04:27.634Z
H7kwdTpHaPy3KDWYt,[name] [name],,MkFtKkWuq3d9Ff7mX,2022-07-19T19:04:28.377Z
sc2w3F2cxaTTGXb4S,"I don't know the name of the painting, which makes it hard to find",,3aG89kikzyqiY6pM3,2022-07-19T19:04:28.532Z
